x,y,z
0.610398,0.389602,1.70747
0.61015,0.38985,1.70815
0.609901,0.390099,1.70882
0.609652,0.390348,1.7095
0.609403,0.390597,1.71018
0.609154,0.390846,1.71086
0.608905,0.391095,1.71154
0.608656,0.391344,1.71222
0.608406,0.391594,1.71289
0.608157,0.391843,1.71357
0.607908,0.392092,1.71425
0.607659,0.392341,1.71493
0.60741,0.39259,1.71561
0.607161,0.392839,1.71628
0.606912,0.393088,1.71696
0.606663,0.393337,1.71764
0.606414,0.393586,1.71832
0.606165,0.393835,1.71899
0.605916,0.394084,1.71967
0.605667,0.394333,1.72035
0.605418,0.394582,1.72102
0.605169,0.394831,1.7217
0.60492,0.39508,1.72238
0.604671,0.395329,1.72305
0.604421,0.395579,1.72373
0.604172,0.395828,1.72441
0.603923,0.396077,1.72508
0.603674,0.396326,1.72576
0.603425,0.396575,1.72644
0.603176,0.396824,1.72711
0.602927,0.397073,1.72779
0.602678,0.397322,1.72847
0.602428,0.397572,1.72914
0.602179,0.397821,1.72982
0.60193,0.39807,1.73049
0.601681,0.398319,1.73117
0.601432,0.398568,1.73185
0.601183,0.398817,1.73252
0.600933,0.399067,1.7332
0.600684,0.399316,1.73387
0.600435,0.399565,1.73455
0.600186,0.399814,1.73522
0.599937,0.400063,1.7359
0.599688,0.400312,1.73657
0.599438,0.400562,1.73725
0.599189,0.400811,1.73792
0.59894,0.40106,1.7386
0.598691,0.401309,1.73927
0.598442,0.401558,1.73995
0.598192,0.401808,1.74062
0.597943,0.402057,1.7413
0.597694,0.402306,1.74197
0.597445,0.402555,1.74265
0.597195,0.402805,1.74332
0.596946,0.403054,1.74399
0.596697,0.403303,1.74467
0.596448,0.403552,1.74534
0.596198,0.403802,1.74602
0.595949,0.404051,1.74669
0.5957,0.4043,1.74736
0.595451,0.404549,1.74804
0.595201,0.404799,1.74871
0.594952,0.405048,1.74938
0.594703,0.405297,1.75006
0.594453,0.405547,1.75073
0.594204,0.405796,1.75141
0.593955,0.406045,1.75208
0.593705,0.406295,1.75275
0.593456,0.406544,1.75342
0.593207,0.406793,1.7541
0.592958,0.407042,1.75477
0.592708,0.407292,1.75544
0.592459,0.407541,1.75612
0.59221,0.40779,1.75679
0.59196,0.40804,1.75746
0.591711,0.408289,1.75813
0.591462,0.408538,1.75881
0.591212,0.408788,1.75948
0.590963,0.409037,1.76015
0.590714,0.409286,1.76082
0.590464,0.409536,1.7615
0.590215,0.409785,1.76217
0.589965,0.410035,1.76284
0.589716,0.410284,1.76351
0.589467,0.410533,1.76418
0.589217,0.410783,1.76486
0.588968,0.411032,1.76553
0.588719,0.411281,1.7662
0.588469,0.411531,1.76687
0.58822,0.41178,1.76754
0.58797,0.41203,1.76821
0.587721,0.412279,1.76888
0.587472,0.412528,1.76956
0.587222,0.412778,1.77023
0.586973,0.413027,1.7709
0.586723,0.413277,1.77157
0.586474,0.413526,1.77224
0.586224,0.413776,1.77291
0.585975,0.414025,1.77358
0.585726,0.414274,1.77425
0.585476,0.414524,1.77492
0.585227,0.414773,1.77559
0.584977,0.415023,1.77626
0.584728,0.415272,1.77693
0.584478,0.415522,1.7776
0.584229,0.415771,1.77827
0.583979,0.416021,1.77894
0.58373,0.41627,1.77961
0.58348,0.41652,1.78028
0.583231,0.416769,1.78095
0.582982,0.417018,1.78162
0.582732,0.417268,1.78229
0.582483,0.417517,1.78296
0.582233,0.417767,1.78363
0.581984,0.418016,1.7843
0.581734,0.418266,1.78497
0.581485,0.418515,1.78564
0.581235,0.418765,1.78631
0.580986,0.419014,1.78698
0.580736,0.419264,1.78765
0.580487,0.419513,1.78832
0.580237,0.419763,1.78898
0.579988,0.420012,1.78965
0.579738,0.420262,1.79032
0.579489,0.420511,1.79099
0.579239,0.420761,1.79166
0.578989,0.421011,1.79233
0.57874,0.42126,1.793
0.57849,0.42151,1.79367
0.578241,0.421759,1.79433
0.577991,0.422009,1.795
0.577742,0.422258,1.79567
0.577492,0.422508,1.79634
0.577243,0.422757,1.79701
0.576993,0.423007,1.79767
0.576744,0.423256,1.79834
0.576494,0.423506,1.79901
0.576244,0.423756,1.79968
0.575995,0.424005,1.80034
0.575745,0.424255,1.80101
0.575496,0.424504,1.80168
0.575246,0.424754,1.80235
0.574996,0.425004,1.80301
0.574747,0.425253,1.80368
0.574497,0.425503,1.80435
0.574248,0.425752,1.80502
0.573998,0.426002,1.80568
0.573749,0.426251,1.80635
0.573499,0.426501,1.80702
0.573249,0.426751,1.80768
0.573,0.427,1.80835
0.57275,0.42725,1.80902
0.5725,0.4275,1.80968
0.572251,0.427749,1.81035
0.572001,0.427999,1.81102
0.571752,0.428248,1.81168
0.571502,0.428498,1.81235
0.571252,0.428748,1.81301
0.571003,0.428997,1.81368
0.570753,0.429247,1.81435
0.570503,0.429497,1.81501
0.570254,0.429746,1.81568
0.570004,0.429996,1.81634
0.569754,0.430246,1.81701
0.569505,0.430495,1.81768
0.569255,0.430745,1.81834
0.569006,0.430994,1.81901
0.568756,0.431244,1.81967
0.568506,0.431494,1.82034
0.568257,0.431743,1.821
0.568007,0.431993,1.82167
0.567757,0.432243,1.82233
0.567508,0.432492,1.823
0.567258,0.432742,1.82366
0.567008,0.432992,1.82433
0.566758,0.433242,1.82499
0.566509,0.433491,1.82566
0.566259,0.433741,1.82632
0.566009,0.433991,1.82699
0.56576,0.43424,1.82765
0.56551,0.43449,1.82831
0.56526,0.43474,1.82898
0.565011,0.434989,1.82964
0.564761,0.435239,1.83031
0.564511,0.435489,1.83097
0.564261,0.435739,1.83164
0.564012,0.435988,1.8323
0.563762,0.436238,1.83296
0.563512,0.436488,1.83363
0.563263,0.436737,1.83429
0.563013,0.436987,1.83495
0.562763,0.437237,1.83562
0.562513,0.437487,1.83628
0.562264,0.437736,1.83695
0.562014,0.437986,1.83761
0.561764,0.438236,1.83827
0.561515,0.438485,1.83894
0.561265,0.438735,1.8396
0.561015,0.438985,1.84026
0.560765,0.439235,1.84092
0.560516,0.439484,1.84159
0.560266,0.439734,1.84225
0.560016,0.439984,1.84291
0.559766,0.440234,1.84358
0.559517,0.440483,1.84424
0.559267,0.440733,1.8449
0.559017,0.440983,1.84556
0.558767,0.441233,1.84623
0.558517,0.441483,1.84689
0.558268,0.441732,1.84755
0.558018,0.441982,1.84821
0.557768,0.442232,1.84887
0.557518,0.442482,1.84954
0.557269,0.442731,1.8502
0.557019,0.442981,1.85086
0.556769,0.443231,1.85152
0.556519,0.443481,1.85218
0.556269,0.443731,1.85285
0.55602,0.44398,1.85351
0.55577,0.44423,1.85417
0.55552,0.44448,1.85483
0.55527,0.44473,1.85549
0.555021,0.444979,1.85615
0.554771,0.445229,1.85681
0.554521,0.445479,1.85748
0.554271,0.445729,1.85814
0.554021,0.445979,1.8588
0.553771,0.446229,1.85946
0.553522,0.446478,1.86012
0.553272,0.446728,1.86078
0.553022,0.446978,1.86144
0.552772,0.447228,1.8621
0.552522,0.447478,1.86276
0.552273,0.447727,1.86342
0.552023,0.447977,1.86408
0.551773,0.448227,1.86474
0.551523,0.448477,1.8654
0.551273,0.448727,1.86606
0.551023,0.448977,1.86672
0.550774,0.449226,1.86738
0.550524,0.449476,1.86804
0.550274,0.449726,1.8687
0.550024,0.449976,1.86936
0.549774,0.450226,1.87002
0.549524,0.450476,1.87068
0.549275,0.450725,1.87134
0.549025,0.450975,1.872
0.548775,0.451225,1.87266
0.548525,0.451475,1.87332
0.548275,0.451725,1.87398
0.548025,0.451975,1.87464
0.547775,0.452225,1.8753
0.547526,0.452474,1.87596
0.547276,0.452724,1.87662
0.547026,0.452974,1.87728
0.546776,0.453224,1.87794
0.546526,0.453474,1.8786
0.546276,0.453724,1.87925
0.546026,0.453974,1.87991
0.545777,0.454223,1.88057
0.545527,0.454473,1.88123
0.545277,0.454723,1.88189
0.545027,0.454973,1.88255
0.544777,0.455223,1.88321
0.544527,0.455473,1.88386
0.544277,0.455723,1.88452
0.544027,0.455973,1.88518
0.543778,0.456222,1.88584
0.543528,0.456472,1.8865
0.543278,0.456722,1.88715
0.543028,0.456972,1.88781
0.542778,0.457222,1.88847
0.542528,0.457472,1.88913
0.542278,0.457722,1.88979
0.542028,0.457972,1.89044
0.541778,0.458222,1.8911
0.541529,0.458471,1.89176
0.541279,0.458721,1.89242
0.541029,0.458971,1.89307
0.540779,0.459221,1.89373
0.540529,0.459471,1.89439
0.540279,0.459721,1.89505
0.540029,0.459971,1.8957
0.539779,0.460221,1.89636
0.539529,0.460471,1.89702
0.539279,0.460721,1.89767
0.539029,0.460971,1.89833
0.53878,0.46122,1.89899
0.53853,0.46147,1.89964
0.53828,0.46172,1.9003
0.53803,0.46197,1.90096
0.53778,0.46222,1.90161
0.53753,0.46247,1.90227
0.53728,0.46272,1.90293
0.53703,0.46297,1.90358
0.53678,0.46322,1.90424
0.53653,0.46347,1.90489
0.53628,0.46372,1.90555
0.53603,0.46397,1.90621
0.535781,0.464219,1.90686
0.535531,0.464469,1.90752
0.535281,0.464719,1.90817
0.535031,0.464969,1.90883
0.534781,0.465219,1.90948
0.534531,0.465469,1.91014
0.534281,0.465719,1.9108
0.534031,0.465969,1.91145
0.533781,0.466219,1.91211
0.533531,0.466469,1.91276
0.533281,0.466719,1.91342
0.533031,0.466969,1.91407
0.532781,0.467219,1.91473
0.532531,0.467469,1.91538
0.532281,0.467719,1.91604
0.532031,0.467969,1.91669
0.531781,0.468219,1.91735
0.531532,0.468468,1.918
0.531282,0.468718,1.91866
0.531032,0.468968,1.91931
0.530782,0.469218,1.91997
0.530532,0.469468,1.92062
0.530282,0.469718,1.92127
0.530032,0.469968,1.92193
0.529782,0.470218,1.92258
0.529532,0.470468,1.92324
0.529282,0.470718,1.92389
0.529032,0.470968,1.92455
0.528782,0.471218,1.9252
0.528532,0.471468,1.92585
0.528282,0.471718,1.92651
0.528032,0.471968,1.92716
0.527782,0.472218,1.92781
0.527532,0.472468,1.92847
0.527282,0.472718,1.92912
0.527032,0.472968,1.92978
0.526782,0.473218,1.93043
0.526532,0.473468,1.93108
0.526282,0.473718,1.93174
0.526032,0.473968,1.93239
0.525782,0.474218,1.93304
0.525532,0.474468,1.93369
0.525282,0.474718,1.93435
0.525032,0.474968,1.935
0.524782,0.475218,1.93565
0.524532,0.475468,1.93631
0.524283,0.475717,1.93696
0.524033,0.475967,1.93761
0.523783,0.476217,1.93826
0.523533,0.476467,1.93892
0.523283,0.476717,1.93957
0.523033,0.476967,1.94022
0.522783,0.477217,1.94087
0.522533,0.477467,1.94153
0.522283,0.477717,1.94218
0.522033,0.477967,1.94283
0.521783,0.478217,1.94348
0.521533,0.478467,1.94414
0.521283,0.478717,1.94479
0.521033,0.478967,1.94544
0.520783,0.479217,1.94609
0.520533,0.479467,1.94674
0.520283,0.479717,1.94739
0.520033,0.479967,1.94805
0.519783,0.480217,1.9487
0.519533,0.480467,1.94935
0.519283,0.480717,1.95
0.519033,0.480967,1.95065
0.518783,0.481217,1.9513
0.518533,0.481467,1.95196
0.518283,0.481717,1.95261
0.518033,0.481967,1.95326
0.517783,0.482217,1.95391
0.517533,0.482467,1.95456
0.517283,0.482717,1.95521
0.517033,0.482967,1.95586
0.516783,0.483217,1.95651
0.516533,0.483467,1.95716
0.516283,0.483717,1.95781
0.516033,0.483967,1.95846
0.515783,0.484217,1.95911
0.515533,0.484467,1.95977
0.515283,0.484717,1.96042
0.515033,0.484967,1.96107
0.514783,0.485217,1.96172
0.514533,0.485467,1.96237
0.514283,0.485717,1.96302
0.514033,0.485967,1.96367
0.513783,0.486217,1.96432
0.513533,0.486467,1.96497
0.513283,0.486717,1.96562
0.513033,0.486967,1.96627
0.512783,0.487217,1.96692
0.512533,0.487467,1.96757
0.512283,0.487717,1.96822
0.512033,0.487967,1.96887
0.511783,0.488217,1.96951
0.511533,0.488467,1.97016
0.511283,0.488717,1.97081
0.511033,0.488967,1.97146
0.510783,0.489217,1.97211
0.510533,0.489467,1.97276
0.510283,0.489717,1.97341
0.510033,0.489967,1.97406
0.509783,0.490217,1.97471
0.509533,0.490467,1.97536
0.509283,0.490717,1.97601
0.509033,0.490967,1.97665
0.508783,0.491217,1.9773
0.508533,0.491467,1.97795
0.508283,0.491717,1.9786
0.508033,0.491967,1.97925
0.507783,0.492217,1.9799
0.507532,0.492468,1.98055
0.507282,0.492718,1.98119
0.507032,0.492968,1.98184
0.506782,0.493218,1.98249
0.506532,0.493468,1.98314
0.506282,0.493718,1.98379
0.506032,0.493968,1.98444
0.505782,0.494218,1.98508
0.505532,0.494468,1.98573
0.505282,0.494718,1.98638
0.505032,0.494968,1.98703
0.504782,0.495218,1.98767
0.504532,0.495468,1.98832
0.504282,0.495718,1.98897
0.504032,0.495968,1.98962
0.503782,0.496218,1.99026
0.503532,0.496468,1.99091
0.503282,0.496718,1.99156
0.503032,0.496968,1.99221
0.502782,0.497218,1.99285
0.502532,0.497468,1.9935
0.502282,0.497718,1.99415
0.502032,0.497968,1.9948
0.501782,0.498218,1.99544
0.501532,0.498468,1.99609
0.501282,0.498718,1.99674
0.501032,0.498968,1.99738
0.500782,0.499218,1.99803
0.500532,0.499468,1.99868
0.500282,0.499718,1.99932
0.500032,0.499968,1.99997
0.499782,0.500218,2.00062
0.499532,0.500468,2.00126
0.499282,0.500718,2.00191
0.499032,0.500968,2.00255
0.498782,0.501218,2.0032
0.498532,0.501468,2.00385
0.498282,0.501718,2.00449
0.498032,0.501968,2.00514
0.497782,0.502218,2.00579
0.497532,0.502468,2.00643
0.497282,0.502718,2.00708
0.497032,0.502968,2.00772
0.496782,0.503218,2.00837
0.496532,0.503468,2.00901
0.496282,0.503718,2.00966
0.496032,0.503968,2.01031
0.495782,0.504218,2.01095
0.495532,0.504468,2.0116
0.495282,0.504718,2.01224
0.495032,0.504968,2.01289
0.494782,0.505218,2.01353
0.494532,0.505468,2.01418
0.494282,0.505718,2.01482
0.494032,0.505968,2.01547
0.493782,0.506218,2.01611
0.493532,0.506468,2.01676
0.493282,0.506718,2.0174
0.493031,0.506969,2.01805
0.492781,0.507219,2.01869
0.492531,0.507469,2.01934
0.492281,0.507719,2.01998
0.492031,0.507969,2.02063
0.491781,0.508219,2.02127
0.491531,0.508469,2.02191
0.491281,0.508719,2.02256
0.491031,0.508969,2.0232
0.490781,0.509219,2.02385
0.490531,0.509469,2.02449
0.490281,0.509719,2.02514
0.490031,0.509969,2.02578
0.489781,0.510219,2.02642
0.489531,0.510469,2.02707
0.489281,0.510719,2.02771
0.489031,0.510969,2.02836
0.488781,0.511219,2.029
0.488531,0.511469,2.02964
0.488281,0.511719,2.03029
0.488031,0.511969,2.03093
0.487781,0.512219,2.03157
0.487531,0.512469,2.03222
0.487281,0.512719,2.03286
0.487031,0.512969,2.0335
0.486781,0.513219,2.03415
0.486531,0.513469,2.03479
0.486281,0.513719,2.03543
0.486031,0.513969,2.03608
0.485781,0.514219,2.03672
0.485531,0.514469,2.03736
0.485281,0.514719,2.038
0.485031,0.514969,2.03865
0.484781,0.515219,2.03929
0.484531,0.515469,2.03993
0.484281,0.515719,2.04058
0.484031,0.515969,2.04122
0.483781,0.516219,2.04186
0.483531,0.516469,2.0425
0.483281,0.516719,2.04315
0.483031,0.516969,2.04379
0.482781,0.517219,2.04443
0.482531,0.517469,2.04507
0.482281,0.517719,2.04572
0.482031,0.517969,2.04636
0.481781,0.518219,2.047
0.481531,0.518469,2.04764
0.481281,0.518719,2.04828
0.481031,0.518969,2.04893
0.480781,0.519219,2.04957
0.480531,0.519469,2.05021
0.480281,0.519719,2.05085
0.480031,0.519969,2.05149
0.479781,0.520219,2.05213
0.479531,0.520469,2.05278
0.479281,0.520719,2.05342
0.479031,0.520969,2.05406
0.478781,0.521219,2.0547
0.478531,0.521469,2.05534
0.478281,0.521719,2.05598
0.478031,0.521969,2.05662
0.477781,0.522219,2.05726
0.477531,0.522469,2.05791
0.477281,0.522719,2.05855
0.477031,0.522969,2.05919
0.476781,0.523219,2.05983
0.476531,0.523469,2.06047
0.476281,0.523719,2.06111
0.476031,0.523969,2.06175
0.475781,0.524219,2.06239
0.475531,0.524469,2.06303
0.475281,0.524719,2.06367
0.475031,0.524969,2.06431
0.474781,0.525219,2.06495
0.474531,0.525469,2.06559
0.474281,0.525719,2.06623
0.474031,0.525969,2.06687
0.473781,0.526219,2.06751
0.473531,0.526469,2.06815
0.473282,0.526718,2.06879
0.473032,0.526968,2.06943
0.472782,0.527218,2.07007
0.472532,0.527468,2.07071
0.472282,0.527718,2.07135
0.472032,0.527968,2.07199
0.471782,0.528218,2.07263
0.471532,0.528468,2.07327
0.471282,0.528718,2.07391
0.471032,0.528968,2.07455
0.470782,0.529218,2.07519
0.470532,0.529468,2.07583
0.470282,0.529718,2.07647
0.470032,0.529968,2.07711
0.469782,0.530218,2.07775
0.469532,0.530468,2.07839
0.469282,0.530718,2.07903
0.469032,0.530968,2.07967
0.468782,0.531218,2.08031
0.468532,0.531468,2.08094
0.468282,0.531718,2.08158
0.468032,0.531968,2.08222
0.467782,0.532218,2.08286
0.467532,0.532468,2.0835
0.467282,0.532718,2.08414
0.467032,0.532968,2.08478
0.466782,0.533218,2.08542
0.466532,0.533468,2.08605
0.466282,0.533718,2.08669
0.466033,0.533967,2.08733
0.465783,0.534217,2.08797
0.465533,0.534467,2.08861
0.465283,0.534717,2.08925
0.465033,0.534967,2.08988
0.464783,0.535217,2.09052
0.464533,0.535467,2.09116
0.464283,0.535717,2.0918
0.464033,0.535967,2.09244
0.463783,0.536217,2.09307
0.463533,0.536467,2.09371
0.463283,0.536717,2.09435
0.463033,0.536967,2.09499
0.462783,0.537217,2.09562
0.462533,0.537467,2.09626
0.462283,0.537717,2.0969
0.462033,0.537967,2.09754
0.461783,0.538217,2.09817
0.461534,0.538466,2.09881
0.461284,0.538716,2.09945
0.461034,0.538966,2.10009
0.460784,0.539216,2.10072
0.460534,0.539466,2.10136
0.460284,0.539716,2.102
0.460034,0.539966,2.10263
0.459784,0.540216,2.10327
0.459534,0.540466,2.10391
0.459284,0.540716,2.10455
0.459034,0.540966,2.10518
0.458784,0.541216,2.10582
0.458534,0.541466,2.10646
0.458284,0.541716,2.10709
0.458035,0.541965,2.10773
0.457785,0.542215,2.10836
0.457535,0.542465,2.109
0.457285,0.542715,2.10964
0.457035,0.542965,2.11027
0.456785,0.543215,2.11091
0.456535,0.543465,2.11155
0.456285,0.543715,2.11218
0.456035,0.543965,2.11282
0.455785,0.544215,2.11345
0.455535,0.544465,2.11409
0.455285,0.544715,2.11473
0.455036,0.544964,2.11536
0.454786,0.545214,2.116
0.454536,0.545464,2.11663
0.454286,0.545714,2.11727
0.454036,0.545964,2.11791
0.453786,0.546214,2.11854
0.453536,0.546464,2.11918
0.453286,0.546714,2.11981
0.453036,0.546964,2.12045
0.452786,0.547214,2.12108
0.452537,0.547463,2.12172
0.452287,0.547713,2.12235
0.452037,0.547963,2.12299
0.451787,0.548213,2.12362
0.451537,0.548463,2.12426
0.451287,0.548713,2.12489
0.451037,0.548963,2.12553
0.450787,0.549213,2.12616
0.450537,0.549463,2.1268
0.450288,0.549712,2.12743
0.450038,0.549962,2.12807
0.449788,0.550212,2.1287
0.449538,0.550462,2.12934
0.449288,0.550712,2.12997
0.449038,0.550962,2.13061
0.448788,0.551212,2.13124
0.448538,0.551462,2.13188
0.448289,0.551711,2.13251
0.448039,0.551961,2.13315
0.447789,0.552211,2.13378
0.447539,0.552461,2.13441
0.447289,0.552711,2.13505
0.447039,0.552961,2.13568
0.446789,0.553211,2.13632
0.44654,0.55346,2.13695
0.44629,0.55371,2.13758
0.44604,0.55396,2.13822
0.44579,0.55421,2.13885
0.44554,0.55446,2.13949
0.44529,0.55471,2.14012
0.44504,0.55496,2.14075
0.444791,0.555209,2.14139
0.444541,0.555459,2.14202
0.444291,0.555709,2.14265
0.444041,0.555959,2.14329
0.443791,0.556209,2.14392
0.443541,0.556459,2.14455
0.443291,0.556709,2.14519
0.443042,0.556958,2.14582
0.442792,0.557208,2.14645
0.442542,0.557458,2.14709
0.442292,0.557708,2.14772
0.442042,0.557958,2.14835
0.441792,0.558208,2.14899
0.441543,0.558457,2.14962
0.441293,0.558707,2.15025
0.441043,0.558957,2.15088
0.440793,0.559207,2.15152
0.440543,0.559457,2.15215
0.440293,0.559707,2.15278
0.440044,0.559956,2.15342
0.439794,0.560206,2.15405
0.439544,0.560456,2.15468
0.439294,0.560706,2.15531
0.439044,0.560956,2.15594
0.438794,0.561206,2.15658
0.438545,0.561455,2.15721
0.438295,0.561705,2.15784
0.438045,0.561955,2.15847
0.437795,0.562205,2.15911
0.437545,0.562455,2.15974
0.437296,0.562704,2.16037
0.437046,0.562954,2.161
0.436796,0.563204,2.16163
0.436546,0.563454,2.16227
0.436296,0.563704,2.1629
0.436047,0.563953,2.16353
0.435797,0.564203,2.16416
0.435547,0.564453,2.16479
0.435297,0.564703,2.16542
0.435047,0.564953,2.16606
0.434798,0.565202,2.16669
0.434548,0.565452,2.16732
0.434298,0.565702,2.16795
0.434048,0.565952,2.16858
0.433798,0.566202,2.16921
0.433549,0.566451,2.16984
0.433299,0.566701,2.17047
0.433049,0.566951,2.17111
0.432799,0.567201,2.17174
0.43255,0.56745,2.17237
0.4323,0.5677,2.173
0.43205,0.56795,2.17363
0.4318,0.5682,2.17426
0.43155,0.56845,2.17489
0.431301,0.568699,2.17552
0.431051,0.568949,2.17615
0.430801,0.569199,2.17678
0.430551,0.569449,2.17741
0.430302,0.569698,2.17804
0.430052,0.569948,2.17868
0.429802,0.570198,2.17931
0.429552,0.570448,2.17994
0.429303,0.570697,2.18057
0.429053,0.570947,2.1812
0.428803,0.571197,2.18183
0.428553,0.571447,2.18246
0.428304,0.571696,2.18309
0.428054,0.571946,2.18372
0.427804,0.572196,2.18435
0.427554,0.572446,2.18498
0.427305,0.572695,2.18561
0.427055,0.572945,2.18624
0.426805,0.573195,2.18687
0.426555,0.573445,2.1875
0.426306,0.573694,2.18813
0.426056,0.573944,2.18876
0.425806,0.574194,2.18939
0.425556,0.574444,2.19001
0.425307,0.574693,2.19064
0.425057,0.574943,2.19127
0.424807,0.575193,2.1919
0.424557,0.575443,2.19253
0.424308,0.575692,2.19316
0.424058,0.575942,2.19379
0.423808,0.576192,2.19442
0.423559,0.576441,2.19505
0.423309,0.576691,2.19568
0.423059,0.576941,2.19631
0.422809,0.577191,2.19694
0.42256,0.57744,2.19757
0.42231,0.57769,2.19819
0.42206,0.57794,2.19882
0.421811,0.578189,2.19945
0.421561,0.578439,2.20008
0.421311,0.578689,2.20071
0.421062,0.578938,2.20134
0.420812,0.579188,2.20197
0.420562,0.579438,2.20259
0.420312,0.579688,2.20322
0.420063,0.579937,2.20385
0.419813,0.580187,2.20448
0.419563,0.580437,2.20511
0.419314,0.580686,2.20574
0.419064,0.580936,2.20636
0.418814,0.581186,2.20699
0.418565,0.581435,2.20762
0.418315,0.581685,2.20825
0.418065,0.581935,2.20888
0.417816,0.582184,2.2095
0.417566,0.582434,2.21013
0.417316,0.582684,2.21076
0.417067,0.582933,2.21139
0.416817,0.583183,2.21202
0.416567,0.583433,2.21264
0.416318,0.583682,2.21327
0.416068,0.583932,2.2139
0.415818,0.584182,2.21453
0.415569,0.584431,2.21515
0.415319,0.584681,2.21578
0.415069,0.584931,2.21641
0.41482,0.58518,2.21704
0.41457,0.58543,2.21766
0.41432,0.58568,2.21829
0.414071,0.585929,2.21892
0.413821,0.586179,2.21954
0.413571,0.586429,2.22017
0.413322,0.586678,2.2208
0.413072,0.586928,2.22143
0.412823,0.587177,2.22205
0.412573,0.587427,2.22268
0.412323,0.587677,2.22331
0.412074,0.587926,2.22393
0.411824,0.588176,2.22456
0.411574,0.588426,2.22519
0.411325,0.588675,2.22581
0.411075,0.588925,2.22644
0.410825,0.589175,2.22707
0.410576,0.589424,2.22769
0.410326,0.589674,2.22832
0.410077,0.589923,2.22895
0.409827,0.590173,2.22957
0.409577,0.590423,2.2302
0.409328,0.590672,2.23082
0.409078,0.590922,2.23145
0.408829,0.591171,2.23208
0.408579,0.591421,2.2327
0.408329,0.591671,2.23333
0.40808,0.59192,2.23395
0.40783,0.59217,2.23458
0.407581,0.592419,2.23521
0.407331,0.592669,2.23583
0.407081,0.592919,2.23646
0.406832,0.593168,2.23708
0.406582,0.593418,2.23771
0.406333,0.593667,2.23834
0.406083,0.593917,2.23896
0.405834,0.594166,2.23959
0.405584,0.594416,2.24021
0.405334,0.594666,2.24084
0.405085,0.594915,2.24146
0.404835,0.595165,2.24209
0.404586,0.595414,2.24271
0.404336,0.595664,2.24334
0.404087,0.595913,2.24396
0.403837,0.596163,2.24459
0.403587,0.596413,2.24521
0.403338,0.596662,2.24584
0.403088,0.596912,2.24646
0.402839,0.597161,2.24709
0.402589,0.597411,2.24771
0.40234,0.59766,2.24834
0.40209,0.59791,2.24896
0.401841,0.598159,2.24959
0.401591,0.598409,2.25021
0.401341,0.598659,2.25084
0.401092,0.598908,2.25146
0.400842,0.599158,2.25209
0.400593,0.599407,2.25271
0.400343,0.599657,2.25334
0.400094,0.599906,2.25396
0.399844,0.600156,2.25458
0.399595,0.600405,2.25521
0.399345,0.600655,2.25583
0.399096,0.600904,2.25646
0.398846,0.601154,2.25708
0.398597,0.601403,2.2577
0.398347,0.601653,2.25833
0.398098,0.601902,2.25895
0.397848,0.602152,2.25958
0.397599,0.602401,2.2602
0.397349,0.602651,2.26082
0.3971,0.6029,2.26145
0.39685,0.60315,2.26207
0.396601,0.603399,2.2627
0.396351,0.603649,2.26332
0.396102,0.603898,2.26394
0.395852,0.604148,2.26457
0.395603,0.604397,2.26519
0.395353,0.604647,2.26581
0.395104,0.604896,2.26644
0.394854,0.605146,2.26706
0.394605,0.605395,2.26768
0.394355,0.605645,2.26831
0.394106,0.605894,2.26893
0.393856,0.606144,2.26955
0.393607,0.606393,2.27018
0.393357,0.606643,2.2708
0.393108,0.606892,2.27142
0.392858,0.607142,2.27205
0.392609,0.607391,2.27267
0.392359,0.607641,2.27329
0.39211,0.60789,2.27391
0.391861,0.608139,2.27454
0.391611,0.608389,2.27516
0.391362,0.608638,2.27578
0.391112,0.608888,2.27641
0.390863,0.609137,2.27703
0.390613,0.609387,2.27765
0.390364,0.609636,2.27827
0.390114,0.609886,2.2789
0.389865,0.610135,2.27952
0.389616,0.610384,2.28014
0.389366,0.610634,2.28076
0.389117,0.610883,2.28138
0.388867,0.611133,2.28201
0.388618,0.611382,2.28263
0.388368,0.611632,2.28325
0.388119,0.611881,2.28387
0.38787,0.61213,2.2845
0.38762,0.61238,2.28512
0.387371,0.612629,2.28574
0.387121,0.612879,2.28636
0.386872,0.613128,2.28698
0.386622,0.613378,2.2876
0.386373,0.613627,2.28823
0.386124,0.613876,2.28885
0.385874,0.614126,2.28947
0.385625,0.614375,2.29009
0.385375,0.614625,2.29071
0.385126,0.614874,2.29133
0.384877,0.615123,2.29196
0.384627,0.615373,2.29258
0.384378,0.615622,2.2932
0.384129,0.615871,2.29382
0.383879,0.616121,2.29444
0.38363,0.61637,2.29506
0.38338,0.61662,2.29568
0.383131,0.616869,2.2963
0.382882,0.617118,2.29693
0.382632,0.617368,2.29755
0.382383,0.617617,2.29817
0.382134,0.617866,2.29879
0.381884,0.618116,2.29941
0.381635,0.618365,2.30003
0.381385,0.618615,2.30065
0.381136,0.618864,2.30127
0.380887,0.619113,2.30189
0.380637,0.619363,2.30251
0.380388,0.619612,2.30313
0.380139,0.619861,2.30375
0.379889,0.620111,2.30437
0.37964,0.62036,2.305
0.379391,0.620609,2.30562
0.379141,0.620859,2.30624
0.378892,0.621108,2.30686
0.378643,0.621357,2.30748
0.378393,0.621607,2.3081
0.378144,0.621856,2.30872
0.377895,0.622105,2.30934
0.377645,0.622355,2.30996
0.377396,0.622604,2.31058
